#{"t_start": 1760896808.834667, "env_id": "Hopper-v5"}
r,l,t
734.652723,231,67.814669
1108.527607,358,68.338107
281.996114,121,68.365909
767.172306,250,68.424522
591.105371,199,68.470679
733.856507,234,68.523885
788.864994,239,68.578089
694.922364,217,68.627511
653.338675,207,68.673782
739.639,231,68.726399
656.349148,202,69.171061
736.296554,228,69.2223
1365.830118,435,69.319768
578.837707,180,69.362004
658.927632,199,69.408583
597.119038,198,69.454574
662.713742,196,69.499541
562.744188,176,69.539554
925.220818,292,70.04597
640.617979,192,70.094509
658.356748,202,70.145301
663.672816,216,70.195769
783.901739,240,70.250795
790.60523,241,70.30723
707.520438,238,70.361005
631.804249,211,70.408753
670.842115,210,70.456129
721.451756,238,70.509715
1298.063604,424,71.370033
631.588767,209,71.41919
738.885336,224,71.471973
933.108458,294,71.538437
752.017159,236,71.591002
651.632081,199,71.635436
252.942453,109,71.660005
647.542293,208,71.706585
1205.224272,389,72.15875
725.539796,245,72.214409
738.333596,229,72.265933
1218.227101,394,72.354435
675.189075,212,72.402096
750.706411,243,72.457296
637.453138,213,72.505469
689.511941,226,72.556281
992.312456,325,73.309297
1208.412767,397,73.398656
738.531168,234,73.451219
894.568512,293,73.518348
733.772141,243,73.573153
866.981282,279,73.635704
815.569229,259,73.693685
793.655038,236,74.480314
723.467892,234,74.539302
698.010282,226,74.596186
256.819307,116,74.624243
1352.395329,464,74.731009
1005.198676,325,74.804652
909.282943,300,74.871582
1352.450481,438,75.341694
703.37362,220,75.391873
664.171079,199,75.437728
969.563389,310,75.50678
1898.769965,670,75.660581
602.990804,185,75.702467
1005.080857,321,76.347511
1535.755922,493,76.463216
756.07424,233,76.516069
1283.056271,407,76.613098
659.676991,211,76.664551
710.754153,232,76.717396
801.997674,262,76.776921
715.365993,232,77.226128
696.668815,212,77.273057
2610.148948,926,77.482458
200.195623,97,77.504933
1815.209111,643,77.649904
816.760868,257,78.086548
662.309821,224,78.136967
784.194292,258,78.194568
1264.879656,413,78.286692
1014.189533,335,78.361377
1027.171873,333,78.436178
2458.232093,925,78.988461
1452.943239,465,79.093163
666.746147,210,79.139833
2454.361096,1000,79.730918
680.019757,213,79.779286
2412.965258,911,79.985118
721.072431,238,80.039271
681.407094,233,80.091357
370.50421,152,80.12565
525.869999,183,80.568431
2867.999988,1000,80.792673
2732.625341,926,81.006789
1522.012985,489,81.498606
1002.251687,328,81.572661
2024.918625,670,81.722923
1505.115171,486,81.830559
615.463202,243,82.290245
1283.80091,417,82.383911
2659.019867,1000,82.610129
557.793048,189,82.652177
1509.512185,493,83.112172
963.050381,320,83.186476
2336.206102,784,83.363317
650.058053,223,83.413306
784.394469,340,83.489709
1354.949853,488,84.009795
2832.16436,1000,84.246667
1206.324409,442,84.345865
795.01068,252,84.415099
2376.820601,740,84.98917
1006.717162,336,85.064589
745.507547,244,85.119686
1269.546445,413,85.211677
846.021946,270,85.271833
798.389513,255,85.80196
1576.996568,505,85.933845
764.310363,249,85.989955
227.324112,107,86.014206
1817.234028,603,86.149192
998.774419,325,86.222445
2811.605588,966,86.849243
1540.989944,498,86.961643
1009.971322,323,87.033845
969.835532,319,87.105372
383.84817,137,87.5338
1343.410573,452,87.63637
1527.61828,498,87.748414
869.649221,267,87.808476
812.452272,259,87.866835
839.094185,259,87.925489
1012.930585,338,88.345684
595.842179,205,88.392127
960.613181,304,88.470529
1273.154927,422,88.565077
1259.089868,420,88.659086
514.60152,185,88.70078
1166.468842,373,88.784615
309.187922,123,89.229732
863.197301,265,89.289463
1414.07886,460,89.392206
1559.998751,492,89.502957
1200.331889,369,89.586021
930.599646,300,89.653326
1601.358115,534,90.177558
1536.017499,474,90.283487
1228.93695,404,90.37408
1797.931588,632,90.515281
2423.02934,795,91.046297
2568.360553,876,91.24232
829.439009,264,91.301571
527.070113,193,91.719896
732.296314,246,91.776839
916.362658,292,91.842492
2372.613876,760,92.011762
997.153934,310,92.082011
895.195844,277,92.144955
716.474335,230,92.845394
2803.997403,1000,93.077451
1521.366694,479,93.186591
1431.185503,450,93.288979
1674.109023,555,93.809398
1851.211036,572,93.941422
1018.025833,326,94.019341
2453.776776,798,94.646709
1021.040425,356,94.727426
989.842554,306,94.796276
1454.770895,460,94.900637
543.972227,184,94.942379
665.095726,210,94.990379
126.863146,69,95.00631
1701.74559,517,95.50148
120.060416,66,95.5177
2492.511981,852,95.717937
262.747287,119,95.745395
829.851465,264,95.805448
271.759467,111,95.831196
524.912546,183,95.872219
731.960907,227,95.922731
2028.313218,653,96.473085
746.213081,236,96.527262
2750.26662,876,96.725569
816.582105,250,96.782019
1993.867226,608,97.294166
1833.903531,633,97.438128
876.732606,276,97.500689
1494.413367,491,97.610981
845.564593,257,98.016266
1164.495663,390,98.103483
1321.220862,433,98.200374
1043.140522,317,98.270765
2206.515621,684,98.425245
875.288393,258,98.8259
2441.85247,760,98.99487
2736.385455,1000,99.221384
2997.599563,1000,100.309296
1943.46357,667,100.461433
1504.824145,466,101.107652
1220.466375,369,101.196382
902.465478,325,101.274158
1639.816389,517,101.392254
1216.924297,413,101.487423
1042.868311,307,101.559913
2283.120242,742,102.21788
2248.941731,734,102.383711
2159.909767,717,103.085372
1424.761621,434,103.186615
1394.840465,436,103.287243
2402.114334,754,103.477128
269.26543,113,103.503574
1362.82658,438,104.2206
1381.642156,451,104.327225
1190.995422,374,104.412721
882.310045,275,104.476243
2280.231679,761,104.651205
680.826865,213,105.143422
970.986964,298,105.227105
930.610114,284,105.29196
2006.770676,665,105.451277
3191.725449,1000,106.125768
3103.442258,1000,106.355971
960.600675,299,106.425662
834.704038,249,106.481542
1073.112799,368,107.243811
3083.225801,1000,107.474662
2873.261222,1000,108.407065
1764.281963,553,108.535638
259.04539,116,108.562223
557.574161,188,108.604731
1731.662112,539,108.72679
532.993111,187,108.768813
2242.505182,734,109.436419
134.028748,71,109.453592
284.053444,115,109.479774
272.407926,111,109.505058
990.004258,292,109.570769
1219.08803,386,109.658649
854.015356,258,109.71675
1342.585303,423,110.307245
844.880881,249,110.364656
400.510448,146,110.398049
1459.050435,435,110.496401
835.041906,255,110.554115
2838.723017,903,111.562572
853.115784,257,111.625858
2681.485307,827,111.819953
306.048683,118,111.847684
1194.833905,376,111.935337
1169.737863,358,112.018767
272.145979,111,112.52942
1377.17356,421,112.633069
1093.967564,348,112.713507
1551.902748,492,112.829243
1733.759136,526,112.950973
681.312181,217,113.001778
646.945537,206,113.619005
2532.226604,804,113.8078
1361.223824,430,113.907028
1131.697048,350,113.986203
933.289185,277,114.050255
2055.472982,633,114.584333
1516.83741,481,114.692647
780.115741,235,114.745418
1439.639966,450,114.847026
825.373913,253,115.397978
980.53725,292,115.473463
1984.270554,631,115.615524
1982.261306,601,115.753347
1021.075218,312,115.82564
1189.31689,358,116.493677
810.635078,258,116.556726
3061.504647,1000,116.785962
1362.640895,419,116.885271
2537.759264,823,117.723749
1516.928359,474,117.835437
2263.2799,691,117.993487
869.9079,266,118.054497
1738.257758,516,118.753242
1056.980432,331,118.831364
1959.628539,593,118.965813
838.93759,253,119.024222
816.011736,252,119.081244
1093.488648,324,120.040617
729.764501,224,120.091254
865.318516,327,120.167011
1940.396536,641,120.31346
3150.218852,985,121.058725
2318.791465,724,121.226139
402.003566,143,121.259686
521.922527,176,121.300973
858.156158,267,121.363584
827.428472,247,121.419406
2542.130119,797,122.126002
614.005877,186,122.168468
671.486216,216,122.217082
674.440291,213,122.265068
1162.370231,356,122.346395
695.249329,221,122.397306
945.212952,283,123.208454
888.810754,333,123.286502
459.73545,159,123.323421
847.624205,252,123.382205
2064.081986,680,123.543566
910.275589,278,123.608706
1425.350807,424,124.315632
1957.688541,679,124.475814
1227.245911,374,124.561124
807.273534,241,124.616636
915.253705,289,124.682046
1676.432699,497,125.287355
3001.625107,1000,125.517053
1714.94561,533,125.640464
936.302594,300,125.711141
1267.277973,392,126.33081
1641.138731,499,126.449391
1294.846871,394,126.539537
1380.398697,418,126.634395
685.102144,216,126.682644
1214.372574,353,127.42135
3134.32061,1000,127.652393
2403.002871,762,127.825814
1081.98377,314,128.345269
747.312335,227,128.39893
867.956153,255,128.463997
883.88173,270,128.526298
1037.69017,339,128.605305
848.72609,255,128.663735
896.949978,265,128.724769
1194.540267,370,129.375813
811.849517,241,129.439416
800.375542,247,129.495868
893.060926,262,129.556079
1181.333656,362,129.637048
3147.868143,1000,130.346374
1734.27894,526,130.468415
2705.249855,887,130.668069
1871.792879,566,131.189208
665.44089,210,131.236541
652.212824,199,131.281297
955.385359,300,131.348382
1921.133641,648,131.494849
1161.248225,356,131.575114
1382.836984,410,132.078834
903.961756,264,132.138174
1135.928486,337,132.214421
967.999534,282,132.27813
1467.21176,436,132.375821
1386.44178,413,132.468524
1483.393073,495,132.986974
335.198944,132,133.017213
923.536619,278,133.080242
958.790255,290,133.145544
952.315743,320,133.217045
130.688012,71,133.233326
3108.897183,1000,133.940119
937.373988,294,134.006428
2908.72709,1000,134.231106
949.926727,281,134.293716
1011.040112,303,134.836361
917.531685,271,134.898206
891.581591,262,134.959477
895.431925,273,135.02267
1380.129836,418,135.1171
711.923943,235,135.171208
877.57859,262,135.23141
836.530755,254,135.681908
886.422921,273,135.743647
782.156368,239,135.798978
822.427427,257,135.859975
1364.669255,426,135.960223
776.758869,237,136.013581
1014.421879,300,136.081265
927.782663,276,136.973907
1131.501796,332,137.051609
1361.52745,400,137.143934
770.511965,231,137.196981
1474.508208,433,137.29498
705.830188,222,137.345701
2632.687971,828,138.086189
837.937954,240,138.140247
731.578014,233,138.192292
285.919542,115,138.218437
3063.331435,1000,139.182519
912.044646,277,139.247658
786.313286,235,139.302091
2576.292167,803,139.48946
1851.788928,554,139.61581
2021.460469,640,140.162289
849.351441,249,140.218769
865.608842,249,140.274911
1517.530966,484,140.384953
1091.444904,313,140.458001
789.437715,234,141.055048
1239.538883,361,141.151294
3092.953903,1000,141.384195
3032.660374,1000,142.267412
1249.194404,395,142.355873
1506.092012,458,142.460499
977.856817,287,142.526011
3188.024924,1000,143.261509
1173.686092,349,143.341311
628.441922,198,143.386717
814.234905,246,143.44807
3131.964899,1000,144.188294
3067.216819,1000,144.416228
3178.048984,1000,145.504435
700.124411,213,145.553416
1129.875518,323,145.62626
1249.603648,365,145.708981
881.312638,255,145.767584
1259.352631,361,145.850589
1530.536096,453,148.094405
2727.433836,812,148.278284
3125.424503,1000,148.505716
1588.211007,492,149.007697
2105.911833,615,149.15887
586.898147,185,149.200716
1434.892861,436,149.298247
970.919883,299,149.364417
873.347094,259,149.836389
342.408778,131,149.867977
963.361426,292,149.93384
1043.468297,307,150.002445
944.459167,282,150.066085
424.773041,145,150.09894
594.872308,195,150.142341
1888.784278,584,150.273802
1776.720162,545,150.874245
690.061856,215,150.922672
716.185093,211,150.971711
948.818842,283,151.036474
1869.060059,544,151.15987
674.946058,213,151.207055
1526.314413,458,151.885331
728.783496,220,151.934838
738.737463,225,151.985284
1755.605387,525,152.103657
1829.411054,548,152.227249
582.802005,189,152.740314
833.603607,247,152.800808
1233.21039,359,152.882408
636.697998,200,152.92735
858.076079,261,152.98558
888.484274,264,153.044161
1166.599621,341,153.120395
1048.872591,309,153.188859
698.869612,206,153.702854
2557.128211,775,153.876389
1405.754591,412,153.967939
2801.754876,837,154.534014
1848.705038,564,154.659276
3054.436798,1000,154.881383
640.389184,210,154.927972
681.814595,207,155.839818
3155.793046,941,156.057823
994.760051,289,156.123652
1682.757074,485,156.233231
895.216317,264,156.913496
661.204576,205,156.962062
659.026309,204,157.008663
871.665729,254,157.06736
885.429348,255,157.125782
1633.591901,502,157.238514
629.071843,190,157.280721
1335.426131,403,157.369584
1588.043405,488,158.079498
3089.641812,1000,158.307411
3045.926124,902,158.882862
3148.820892,1000,159.105549
2902.084429,877,159.677386
1241.326767,363,159.758399
1325.81318,395,159.845864
1581.63405,464,159.948527
1447.14197,416,160.040315
983.734506,292,160.492473
3106.824424,1000,160.722622
1292.392285,394,160.811146
1662.771057,491,160.921825
2107.598508,660,161.470246
1495.644134,443,161.572778
1169.102624,357,161.656657
933.905374,301,161.725269
1567.016921,465,162.273952
1446.250151,437,162.372975
933.939439,279,162.435678
986.399467,303,162.50436
2962.111009,913,162.712223
1186.592811,361,163.184756
1687.955447,544,163.309659
2409.522799,727,163.47237
896.543699,261,163.530254
1078.257302,317,164.185726
1738.923853,514,164.30379
1963.125327,593,164.43855
2064.152867,609,164.574691
668.74508,205,164.620814
1042.643304,308,165.148314
3254.153913,1000,165.377271
2668.925221,806,166.946447
2941.436615,878,167.140671
676.416579,219,167.189345
884.377523,260,167.24679
1086.396064,326,167.318492
998.650828,303,167.385129
3125.583524,1000,168.099508
1794.795759,526,168.218104
3062.429125,1000,168.884424
1937.451432,579,169.018714
1040.883278,316,169.090375
3030.051544,911,169.99793
1271.687256,377,170.085279
2533.52919,759,170.25813
973.604726,306,170.326286
972.07148,281,170.389583
3145.880931,953,170.967361
1152.1641,333,171.041327
3119.232611,1000,171.683735
1247.446432,389,171.770833
2935.201319,1000,171.997216
1539.395585,457,172.0973
1555.952983,485,172.890595
2484.981493,751,173.05702
1082.522048,313,173.126953
3111.144685,1000,173.756731
2355.497377,735,173.920552
1364.761395,443,174.019119
1115.695347,346,174.096794
3060.587758,974,174.659491
733.074168,264,174.718488
2860.456838,836,174.902824
970.645632,289,175.369697
2173.925992,664,175.520444
2264.459775,660,175.668794
1347.479979,381,175.753994
2638.886987,822,176.49077
983.52186,295,176.556752
1368.768002,410,176.64928
827.427633,243,176.70345
1122.789472,329,176.776562
1602.313187,474,177.243438
3032.372287,917,177.447116
1550.944896,477,177.55408
1609.693935,493,178.037981
789.397874,232,178.091769
956.523622,294,178.160058
1197.387312,347,178.241528
767.352278,229,178.293326
725.300268,218,178.341573
1210.467328,343,178.417317
811.278827,238,178.866878
1079.703881,312,178.936146
2528.277393,731,179.097509
848.180406,251,179.15372
1553.934405,452,179.254556
1525.179612,443,179.772015
3131.302396,1000,179.997217
1026.387897,295,180.0635
1146.762483,337,180.139052
1042.088809,308,180.694917
2197.676726,635,180.838436
1848.11437,529,180.957052
595.956611,185,180.998682
886.494367,269,181.060472
1039.715524,306,181.129664
1484.577315,441,181.655954
994.04996,289,181.727591
2245.822886,646,181.874042
1633.005471,487,181.983915
885.328286,263,182.433817
3057.89989,1000,182.681711
2403.208814,716,182.846666
2023.39556,623,183.472591
563.587852,194,183.517262
1306.319558,379,183.60348
3216.204126,1000,183.82856
1283.631238,374,184.330714
1033.107448,306,184.402154
607.847685,195,184.446406
1164.562059,335,184.521437
1297.534859,375,184.613387
1005.277655,300,184.68126
675.48474,208,184.728553
2167.730212,647,185.337373
815.384319,243,185.391837
1973.710541,570,185.518027
994.163629,281,185.579773
2759.931552,799,186.16594
2608.733087,754,186.341179
2070.098457,602,186.476999
1591.673747,509,186.969154
2322.497623,672,187.120594
986.818453,282,187.183921
1646.301635,470,187.289036
668.00931,215,187.336569
3122.225114,1000,187.956247
1850.865833,532,188.074322
1358.290639,418,188.167443
1529.540369,443,188.655204
913.524926,264,188.725377
729.264649,219,188.775656
1788.097229,507,188.891332
755.704367,223,188.941157
995.162042,291,189.006123
993.026397,283,189.068936
1224.068176,360,189.969403
885.964091,253,190.026084
2783.388565,831,190.229882
1697.376545,514,190.352047
2872.18164,826,191.150632
992.209454,280,191.212902
2106.289365,648,191.363136
1783.846511,531,191.984004
1866.632656,565,192.119096
837.607844,234,192.177207
1494.468586,427,192.273481
1791.907049,538,192.392196
1131.626308,326,193.001349
2595.946,759,193.171668
1656.756164,492,193.280846
1034.2173,295,193.347396
1293.721581,376,193.432328
2352.066758,691,194.098843
1300.287342,370,194.181035
947.141982,271,194.241208
1204.953937,351,194.319299
1035.309849,304,194.388235
1235.557385,355,194.980764
2780.166156,808,195.164036
2571.025473,786,195.341291
816.05406,255,195.841377
1463.101394,427,195.939805
2820.393279,848,196.131015
656.917638,203,196.176292
2735.049727,815,196.773491
1968.176208,570,196.900142
1388.443331,412,196.991384
2340.309682,674,197.150837
978.425281,291,197.770528
1799.344369,529,197.890874
2279.379209,647,198.037867
930.687077,276,198.099829
625.481639,209,198.14771
375.422549,141,198.179627
2402.999725,706,198.683526
2852.031008,833,198.869548
964.027134,273,198.930537
919.262745,275,199.443481
3194.522453,1000,199.677576
1407.096696,422,199.770355
916.515362,277,199.831177
1130.377156,327,199.903554
1473.871992,435,200.60833
909.745355,281,200.671118
1742.027788,522,200.789705
3345.012181,1000,201.594944
1139.175449,391,201.686746
1011.934894,295,201.754304
3203.287024,1000,201.980293
896.018897,271,202.435192
2979.852036,861,202.634499
2720.837935,846,202.823965
3369.038765,1000,203.570455
3123.536805,912,203.7766
3398.866939,995,204.423988
1347.819347,388,204.516735
2767.684251,804,204.700772
1967.176556,551,205.273636
2419.289028,719,205.440647
3295.477836,1000,205.669419
2346.169497,684,206.291394
879.785642,275,206.355183
633.045923,209,206.402214
653.237356,215,206.450246
1201.490114,347,206.527554
2833.162296,825,207.153326
1571.969497,442,207.252902
3213.778312,1000,207.478977
3337.480303,1000,208.225693
1236.281757,361,208.310073
3343.57044,1000,208.931154
926.13089,269,208.99158
1302.799334,376,209.074656
1210.601701,378,209.158607
2440.666052,713,209.315998
659.779168,223,209.757212
3383.352807,980,209.977125
3247.302618,1000,210.646086
3304.002692,1000,210.871666
2231.120003,669,211.021091
2157.633803,608,211.597843
909.914158,288,211.664556
896.923035,287,211.744291
1286.576865,379,211.848374
2401.025287,715,212.01081
3319.966561,1000,212.690251
1324.094628,382,212.775458
2357.867713,715,212.934873
3334.425728,1000,213.666989
3332.824621,1000,213.895213
1183.059755,325,214.54317
1653.880021,483,214.653387
1649.653653,491,214.763193
2322.818454,684,214.916154
1875.271735,558,215.599017
764.714303,244,215.654455
2428.800352,688,215.825736
3376.627978,1000,216.405488
3232.309861,1000,216.631442
1029.994841,299,216.698447
1393.823434,440,216.797052
3375.063431,1000,217.386928
2038.991247,575,217.515482
694.422727,226,217.565972
2113.206215,601,218.064874
489.896462,179,218.105139
1284.723472,378,218.189462
1024.633469,299,218.256289
862.374124,255,218.313593
3451.123332,1000,218.917562
3407.643832,1000,219.142631
1472.461247,425,219.238597
3000.257209,894,219.858638
1030.54778,303,219.926563
3423.196346,1000,220.149456
1008.730301,354,220.674476
1381.998237,402,220.764169
2493.591277,722,220.927575
133.625615,68,220.943589
2667.919371,772,221.492976
1917.723422,553,221.625
2626.628627,763,221.799514
777.848147,262,221.859505
1328.271329,380,222.474417
3404.374812,1000,222.702591
2214.655565,642,222.846506
3030.606553,854,223.452187
1943.242392,550,223.574912
601.348645,200,223.619721
1174.569009,338,223.695752
987.296116,278,223.75789
1003.952562,291,224.229101
1029.371585,287,224.293826
1533.091286,428,224.390684
1149.616962,335,224.466757
1594.55332,458,224.569804
1312.404119,368,224.652198
1026.709048,288,225.190524
3440.444392,1000,225.415652
1192.483438,325,225.491288
1833.561547,523,225.98184
2173.612505,613,226.118684
1280.243122,363,226.199131
1362.141083,380,226.283542
2805.700566,799,226.871759
1053.661856,297,226.938519
1008.233565,286,227.002449
1291.402566,390,227.089502
1015.634524,320,227.16146
1792.967312,505,227.274187
1379.207836,381,228.249863
1049.643941,306,228.324079
1888.079485,539,228.449426
1162.280246,336,228.527097
1443.266355,409,228.618214
979.284896,275,229.122648
1013.650794,286,229.188306
1991.879289,557,229.315133
1210.284423,337,229.391069
1041.697778,332,229.465235
738.699204,232,229.516569
1419.305387,389,229.95397
1726.239706,486,230.061642
1102.557062,313,230.131036
987.629968,275,230.191834
743.917404,232,230.243566
3166.373346,920,230.859957
924.582135,268,230.919516
2578.50904,749,231.085705
2574.178878,721,231.615451
3363.507277,1000,231.837701
3327.315268,936,232.045416
1246.754331,361,232.519913
1093.486698,312,232.589755
956.767428,274,232.650553
1043.803614,322,232.722712
1047.320981,293,232.788154
1769.298051,492,232.89807
3303.327388,926,233.462292
1400.22468,394,233.549851
1078.325787,297,233.615998
954.102905,271,233.676629
796.730475,242,234.091757
3294.795086,1000,234.338189
1217.936433,350,234.416869
745.412597,238,234.470274
1029.295584,325,234.543082
3491.609253,1000,235.268602
1483.901574,406,235.359267
1018.985479,291,235.424191
470.111774,171,235.462844
3473.566664,1000,237.776201
1118.577874,321,237.847355
2123.386923,594,237.978541
1724.28958,472,238.498223
3321.332101,1000,238.726919
2231.061294,614,238.861754
2772.742851,773,239.380011
1357.167313,426,239.475501
1839.850636,514,239.589264
2397.957344,666,239.736746
3381.265613,1000,240.318935
3360.005956,1000,240.542694
3262.046519,1000,241.280682
2921.933503,857,241.471011
119.021392,65,241.486037
3337.035857,1000,242.116704
3246.270229,1000,242.33927
1533.780251,452,242.955887
3352.579535,1000,243.178692
2714.787086,786,243.353583
2424.554547,680,243.890298
3409.318175,1000,244.112925
946.906605,273,244.17449
2030.282756,555,244.651833
1424.529046,404,244.741704
864.246463,249,244.797159
119.379373,65,244.812083
2169.089877,600,244.944716
989.025915,293,245.009751
3454.579706,1000,245.742316
1505.963413,411,245.834239
1952.336692,545,245.95612
781.555963,238,246.424333
2405.840716,671,246.572419
3455.405293,1000,246.794225
1101.6467,313,247.271895
1483.447305,475,247.382958
3327.584056,1000,247.609554
3400.457006,1000,248.270819
3449.84485,1000,248.495161
1624.252115,464,248.597775
1844.172262,515,249.147906
957.063854,270,249.209693
956.794322,268,249.27091
1315.353067,374,249.354707
1097.561106,323,249.426879
1621.032454,456,249.910265
1573.313497,453,250.012608
1133.820666,320,250.084184
976.379676,279,250.150465
1562.940084,448,250.252795
1289.666251,369,250.335426
945.283772,272,250.82221
1908.531186,538,250.94182
128.045042,70,250.957929
924.312431,267,251.017763
1534.468525,444,251.116241
965.063047,283,251.179404
1896.538203,528,251.717192
824.086753,238,251.770888
3408.904028,1000,252.006378
3572.484525,1000,252.748858
3029.791297,852,252.947505
1608.326639,450,253.04807
1711.116885,473,253.668527
1031.026106,297,253.735755
3413.627552,1000,253.961355
2673.720272,769,254.634214
3285.051937,1000,254.866979
3306.773525,1000,255.550567
1194.922717,361,255.632253
2269.246756,639,255.775872
965.063044,282,255.839055
3438.041797,1000,256.486606
1066.511652,303,256.556192
1476.846693,443,256.657206
582.562024,197,256.702316
952.966762,295,256.768549
3169.806825,907,257.392347
2923.785308,846,257.580209
2266.116578,639,257.721819
1448.553856,440,258.222673
1151.384427,351,258.301844
1479.62449,442,258.400619
1551.284972,459,258.504527
1926.403147,547,259.054771
1870.318592,539,259.177009
3441.430062,1000,259.401397
583.736511,204,259.447538
122.171807,65,259.462523
1512.186467,463,259.978334
3383.881017,1000,260.20391
1223.596787,362,260.284886
914.368062,277,260.347006
1281.536639,359,260.840219
3334.669731,1000,261.065785
3405.018579,1000,261.705917
3455.030385,1000,261.931083
2705.835032,756,262.099645
1970.142527,552,262.96987
2925.167384,838,263.159001
1216.210749,343,263.236266
3542.465338,1000,263.884475
2755.035902,780,264.059471
2120.736666,587,264.189887
1696.778466,479,264.813558
2346.053139,662,264.969192
3402.444069,1000,265.197229
3310.747214,1000,265.907242
3228.931206,1000,266.134042
2901.017474,842,266.756215
3383.624275,1000,266.981613
3478.71082,1000,267.592057
2866.837335,820,267.77567
1526.409471,457,267.877593
1575.159277,442,268.428388
3456.045018,1000,268.652297
3340.242948,1000,269.375833
3390.428278,1000,269.601665
3474.976697,1000,270.181325
1330.607287,392,270.268317
1755.724898,486,270.375596
2440.404632,685,270.530794
908.203902,270,271.063001
3479.865932,1000,271.289748
3472.92605,1000,272.019229
3143.04534,906,272.221102
1319.566364,379,272.305179
1568.737801,482,272.412693
1277.939584,371,272.845016
3424.362481,1000,273.072999
1521.932731,423,273.167141
2537.829924,714,273.687832
1555.713758,443,273.786447
120.825329,66,273.801753
849.976516,251,273.858034
1412.031615,395,273.946121
1080.400397,313,274.038439
1093.64062,318,274.124541
1265.254734,386,274.615297
966.380814,277,274.679528
964.236783,270,274.741584
973.004462,270,274.803371
906.654609,261,274.863127
776.108875,234,274.916362
949.485473,268,274.976891
784.461946,232,275.396667
1826.522882,503,275.509433
1213.6042,340,275.586267
952.939145,268,275.64684
1127.517659,310,275.715842
696.221474,219,275.76468
1345.70673,387,276.205183
873.918002,245,276.260331
988.644695,281,276.323683
118.10883,65,276.338696
697.395041,217,276.387437
3049.278084,862,276.579512
1944.82274,553,277.066979
1189.108665,344,277.144773
3445.280663,978,277.363727
1222.719466,340,277.440151
1109.384416,324,278.01938
1084.161914,305,278.088077
3482.110046,1000,278.31643
1397.465217,393,278.406494
1837.154949,508,278.975135
2726.754542,768,279.161734
1838.810641,507,279.275795
930.429159,267,279.336222
1104.02307,310,280.874382
1581.811941,457,280.98034
1596.29692,439,281.078484
801.415633,238,281.131375
934.714816,276,281.193054
1548.149945,431,281.289195
2007.322427,565,281.800638
3432.898172,1000,282.028848
1107.087988,309,282.097339
1275.321668,388,282.587442
2854.00776,824,282.774458
1177.701498,322,282.846905
2329.941061,659,282.996462
1338.462124,373,283.466754
1081.511993,327,283.548812
3425.780532,1000,283.785039
2696.090211,762,284.453957
1605.994805,463,284.558036
2518.219896,712,284.717243
2101.251692,605,285.470061
3529.573036,1000,285.706024
2071.514962,574,285.835489
1272.299517,355,285.914671
2112.10061,586,286.454262
1109.264322,308,286.522523
2451.442605,719,286.682851
1402.40887,392,286.770304
878.009756,259,287.296479
1117.121946,312,287.367594
1089.281117,294,287.433148
1151.579913,320,287.505811
1371.540762,379,287.592452
675.308341,203,287.640141
1287.518309,355,287.720682
1356.012142,378,288.199571
835.638704,233,288.251732
1573.247394,437,288.354825
1793.355193,494,288.467831
1579.701589,454,288.570475
1245.732127,352,289.064522
1138.469366,309,289.135835
999.643212,295,289.206639
3187.475221,883,289.427212
2626.22832,726,290.062044
2247.02528,642,290.20566
1256.316797,392,290.293122
1063.226068,296,290.359027
1033.34713,292,290.823797
1703.176888,465,290.932405
1012.04143,285,290.998475
1469.956554,409,291.091419
1824.537538,520,291.207556
1033.833944,295,291.274703
988.860246,279,291.805253
1286.361766,361,291.886274
2402.663368,682,292.040896
1486.555152,423,292.136112
1558.732391,430,292.597383
1458.132024,404,292.697263
1209.837505,332,292.774763
1631.906757,472,292.880951
1828.809489,507,292.994391
1005.22128,278,293.472041
1966.342056,540,293.592927
1054.651653,286,293.672206
740.231816,220,293.720551
833.327237,234,293.771703
2405.825013,686,293.923816
2554.588431,700,294.435145
1032.825766,285,294.49839
3551.269516,1000,294.720858
833.663652,233,295.122253
964.138154,272,295.18324
1130.220494,326,295.256724
909.113825,259,295.314694
1026.724953,289,295.378688
1112.090857,314,295.449169
1381.453192,382,295.533961
1282.220216,376,295.978703
1173.540215,320,296.050039
1595.997372,443,296.148667
1375.784379,382,296.233858
1236.788159,343,296.310252
1430.324892,394,296.779201
1704.649323,483,296.911226
1316.74928,367,296.992462
1210.492279,344,297.068521
2816.62366,774,297.72646
3592.313205,1000,297.948045
1295.33585,362,298.028122
1275.120643,352,298.112496
2892.907287,836,298.643269
1565.210953,435,298.740867
1803.8051,492,298.8507
2647.42901,776,299.432235
1502.649779,409,299.524974
2862.408252,793,299.70464
3463.13211,1000,300.34283
1851.288663,521,300.462402
3398.952661,941,300.672921
1654.927949,466,301.192453
1608.312511,441,301.303418
3443.327031,1000,301.529345
2285.57063,622,302.210317
1667.771433,479,302.316424
1629.786984,446,302.414658
3460.292391,1000,303.193643
1258.251904,345,303.270883
2089.28935,571,303.398564
1151.751674,328,303.472206
1331.096871,363,303.553156
1821.312623,502,304.09584
2619.90105,717,304.25874
2470.057486,713,304.419583
1037.278122,292,304.485053
1791.907236,511,304.963799
1324.23877,366,305.045225
1097.477564,307,305.113703
2617.506227,725,305.276072
1004.814157,289,305.340435
1323.175459,363,305.868468
1538.455447,425,305.963982
1261.280103,349,306.042287
