#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
442.205175,82,280.179799
489.502039,91,280.220777
417.25306,78,280.255053
371.91329,69,280.285915
374.451176,71,280.316781
515.697322,95,280.358752
381.821116,73,280.390772
559.516848,104,280.437097
437.144808,81,280.472673
475.809755,90,280.511762
492.399724,91,280.552171
559.423851,106,280.599544
438.83847,86,280.63808
546.939684,103,280.683808
372.68486,70,280.716116
425.054997,84,280.753491
341.46046,64,280.781571
453.423413,85,280.819618
451.504127,83,280.855462
417.772838,78,280.890023
535.394888,109,280.937915
473.911124,88,280.976314
415.184992,75,281.00821
440.083143,84,281.892081
533.040996,104,281.939735
438.819971,82,281.978816
374.716193,69,282.009286
520.159988,96,282.051996
286.389113,61,282.078445
380.423413,70,282.108792
452.826308,87,282.147159
409.288431,76,282.180086
475.912116,90,282.218463
362.479475,68,282.248096
450.873065,98,282.292107
465.651088,87,282.331418
395.060356,73,282.362929
613.637714,127,282.421601
428.136296,97,282.4662
435.872614,80,282.502105
730.598856,151,282.570552
450.822551,84,282.607174
476.450936,88,282.647997
341.859135,65,282.676988
495.472536,91,282.717044
497.507889,106,282.763754
404.905717,79,282.798197
483.230813,91,284.036238
465.908341,85,284.083397
322.556488,60,284.109715
425.892093,81,284.145281
788.135294,147,284.210595
519.140009,111,284.259569
422.159818,85,284.297912
659.270972,125,284.353518
730.126291,141,284.414859
617.290008,110,284.462941
743.194618,141,284.526938
458.482127,86,284.56574
449.808784,83,284.602217
347.355443,72,284.633011
466.090937,89,284.673031
551.401042,99,284.716422
442.476178,84,284.754145
534.707075,107,284.802569
464.695363,85,284.839674
355.150453,67,284.86893
444.672236,83,284.906241
494.66605,96,286.195667
452.675989,84,286.235184
648.941758,123,286.299539
407.361021,77,286.334815
491.445833,93,286.376744
512.937044,93,286.417182
678.248164,127,286.475608
380.702094,75,286.508514
473.316582,95,286.550934
499.700721,93,286.592921
439.756587,82,286.629423
397.217779,74,286.661864
303.303961,58,286.688517
525.22537,96,286.733049
535.327083,107,286.781234
376.718855,71,286.813356
492.717761,92,286.855058
626.606931,117,286.909395
425.499896,87,286.948576
397.401432,79,286.983469
399.928385,79,287.01869
869.35101,167,287.09521
580.260865,113,288.436554
443.908446,91,288.490405
362.126042,78,288.538883
391.868129,72,288.572897
1004.358763,187,288.658091
402.550605,75,288.691579
670.666295,129,288.749543
358.194272,68,288.778841
481.754058,94,288.819639
537.569069,114,288.870005
710.928483,134,288.930072
389.916212,88,288.968291
459.156984,86,289.005725
423.748024,92,289.047164
399.931648,74,289.081868
372.945116,78,289.117557
422.133981,81,289.152876
406.889783,79,289.186136
584.358721,106,289.23226
351.726445,74,289.264798
385.220657,71,289.296126
693.940874,127,290.483242
409.498772,77,290.523376
368.458126,69,290.554539
711.491182,134,290.614305
586.616247,111,290.662958
486.159023,95,290.70509
337.77072,63,290.733442
392.963434,74,290.765802
587.996705,113,290.816018
840.19918,158,290.883914
405.094947,76,290.91787
377.28396,72,290.94867
398.132162,84,290.986257
615.711331,123,291.038792
391.127493,78,291.072812
549.114245,103,291.11848
416.310363,81,291.153306
557.255304,109,291.200232
486.576819,92,291.240686
655.479972,135,291.304072
718.728622,150,291.373852
384.2828,71,292.685067
537.426184,102,292.731997
443.573874,95,292.774437
375.185525,70,292.805349
795.895235,164,292.879542
585.25463,109,292.927279
363.08647,76,292.960277
389.663558,73,292.991903
458.145263,88,293.030687
341.081588,72,293.062314
387.833892,72,293.094315
680.970432,130,293.150808
892.428277,176,293.230728
462.840712,96,293.272941
532.136345,96,293.314426
594.048874,114,293.365613
487.629641,89,293.403639
447.192904,83,293.440164
358.9831,67,293.469784
474.258281,87,293.507908
388.186348,82,293.544638
456.03075,83,295.510161
422.314651,77,295.546498
518.745934,101,295.595111
482.354664,91,295.635853
441.373061,81,295.672741
427.593655,83,295.709824
496.418466,93,295.751547
399.092345,84,295.789398
485.629725,93,295.831657
477.231329,92,295.872715
389.450435,73,295.905577
466.150804,87,295.944268
373.151234,80,295.980259
347.790637,65,296.007906
520.977453,99,296.051619
330.458052,61,296.078347
466.774102,86,296.116922
432.890829,85,296.153363
358.939776,66,296.182555
331.320751,73,296.215231
381.841794,70,296.246008
426.930512,81,296.283005
428.783572,84,296.320302
390.356459,72,296.352366
521.993329,97,296.395041
499.116372,96,298.033938
394.979533,73,298.06583
462.50832,84,298.101281
307.987346,63,298.127714
489.102359,91,298.169049
507.236017,98,298.211665
481.989022,92,298.251712
801.780122,147,298.317055
585.35837,106,298.364593
705.365677,143,298.429895
450.534517,86,298.46607
801.327179,145,298.530235
383.080987,78,298.564462
398.050882,72,298.59536
434.598556,82,298.631874
632.451374,121,298.685761
618.279788,117,298.739115
485.938302,92,298.78033
377.16969,74,298.812915
546.80974,100,298.858763
567.855966,106,298.906283
494.727364,96,300.607468
426.947352,92,300.650201
444.591828,81,300.68624
470.926231,87,300.725963
595.270541,116,300.779293
406.753595,75,300.810086
459.706652,92,300.853682
513.811817,97,300.902581
254.136407,48,300.923842
554.39266,113,300.97249
551.582776,116,301.023561
568.193728,114,301.07372
403.249731,77,301.107866
934.724705,173,301.182239
464.867382,85,301.220135
390.250859,71,301.251864
544.601001,104,301.299649
453.086511,84,301.336488
440.481279,80,301.371079
435.391962,107,301.416746
458.752605,84,301.453318
404.602811,75,302.033047
602.441925,114,302.085142
547.430395,100,302.130734
481.25876,101,302.175464
368.821817,70,302.207254
372.341741,69,302.236534
344.465694,65,302.264589
518.271584,105,302.31098
396.471797,77,302.344131
584.512514,113,302.392401
599.313721,122,302.443133
293.565984,56,302.467484
473.055653,97,302.5096
437.990373,85,302.545897
385.910939,78,302.581059
371.972428,69,302.610603
642.138993,120,302.662642
339.238769,72,302.694398
433.196097,90,302.733577
527.254642,98,302.775763
521.646792,97,302.817193
440.271023,82,302.852715
637.414472,118,302.90391
535.828303,98,303.414288
679.811068,127,303.472425
574.888719,115,303.522682
368.078283,76,303.555371
457.264366,84,303.59147
553.404933,106,303.639214
525.399685,102,303.684397
503.326919,95,303.726412
513.339424,95,303.770595
550.824273,110,303.818998
583.558986,110,303.86746
466.161949,95,303.911218
505.03298,103,303.957481
376.171917,73,303.990136
327.383263,65,304.017794
720.774926,137,304.080483
621.801324,116,304.131229
448.185817,87,304.168531
511.271111,105,304.213329
666.159211,124,304.268159
406.123683,75,304.741995
406.577859,81,304.777072
470.688599,86,304.813531
328.906978,64,304.841351
496.712748,94,304.88127
531.096071,112,304.929539
487.921134,99,304.972594
506.89421,96,305.014487
354.611177,73,305.044654
835.485894,156,305.115047
838.772049,156,305.182949
473.773653,103,305.228884
419.08366,81,305.265096
344.452572,65,305.293839
714.611493,130,305.350912
507.532564,94,305.391155
329.575394,61,305.416833
444.378819,93,305.45689
426.759477,83,305.493741
413.536873,78,305.526675
581.601467,109,305.574435
463.60406,95,305.616418
436.757013,81,306.129885
503.357075,94,306.172397
451.676475,99,306.215737
722.779532,144,306.278476
525.77412,96,306.319438
425.046672,83,306.356301
668.076057,125,306.411612
392.240955,75,306.443779
543.190806,117,306.495072
296.263573,61,306.520682
610.991188,131,306.57774
519.475497,108,306.625358
404.469933,75,306.657516
342.678748,66,306.686474
463.706212,85,306.722655
461.082388,96,306.76621
389.948772,70,306.795534
424.097641,79,306.830737
437.446211,99,306.872123
404.773588,76,306.904139
439.961824,83,306.940285
450.680275,86,306.977533
436.284578,80,307.445468
370.061905,69,307.47564
626.021648,116,307.527918
399.132946,74,307.560439
427.499866,84,307.596402
539.695324,102,307.641026
498.32445,92,307.681027
496.122114,92,307.721916
426.195309,85,307.757864
462.108308,89,307.796811
415.794092,82,307.833501
574.499704,113,307.882714
333.921118,63,307.911321
246.591725,58,307.935999
378.694226,71,307.966368
342.295077,64,307.993602
567.566599,104,308.03856
438.171563,90,308.07794
374.111887,72,308.109189
783.543612,143,308.170592
476.134124,100,308.21524
521.046226,104,308.260976
349.532246,66,308.289243
498.328837,103,309.154422
556.616664,104,309.203214
676.753868,128,309.263692
378.668497,80,309.300015
348.647426,73,309.333261
421.237342,86,309.372231
482.71119,89,309.411865
573.078204,118,309.463417
608.266934,111,309.511641
409.513733,86,309.549421
582.42951,107,309.596648
419.146573,82,309.634177
397.849143,81,309.670108
409.007004,84,309.706534
515.518382,98,309.752632
473.476786,89,309.792553
542.570203,103,309.838046
536.747569,100,309.881107
288.191995,54,309.90515
476.453111,92,309.946877
346.440906,66,309.976862
398.062432,76,310.010342
324.134435,65,310.038663
515.550502,96,310.668534
733.603561,144,310.733559
522.07913,104,310.780549
312.090561,58,310.806068
312.81767,69,310.836579
732.059036,134,310.897253
589.75349,109,310.946447
584.514708,109,310.997514
373.983175,70,311.029251
413.823259,88,311.067351
507.140324,98,311.109555
493.468709,94,311.150617
428.1555,79,311.186917
648.087411,116,311.238224
513.062563,101,311.282801
460.149469,92,311.324077
368.079039,69,311.355632
648.584447,131,311.412518
501.41011,95,311.455222
371.041996,77,311.488433
517.935012,109,311.536652
548.220357,104,312.178798
689.396176,139,312.253919
553.383353,102,312.299641
508.092869,102,312.345074
493.807704,102,312.38911
433.162818,90,312.429436
418.576312,80,312.463758
697.578416,133,312.524576
409.266878,77,312.558021
629.704667,122,312.613177
411.315638,75,312.645582
449.277032,95,312.688857
519.02494,97,312.731405
422.019029,80,312.765811
339.827919,64,312.793949
352.889903,67,312.823573
519.275864,109,312.87225
378.560026,81,312.907982
542.147745,110,312.957003
441.533872,81,312.992722
524.939408,108,313.042318
440.821557,82,313.078249
317.026753,60,313.568143
540.599517,98,313.613461
364.272194,76,313.64811
610.59737,116,313.699697
463.825667,83,313.736398
774.626134,142,313.801402
372.981841,69,313.83158
472.431261,87,313.869684
325.450862,65,313.89788
405.675358,83,313.934588
624.985883,117,313.986527
550.664243,102,314.031565
453.880763,91,314.071855
867.418996,173,314.150069
559.631286,115,314.20089
335.755353,70,314.231851
417.040226,84,314.269489
331.727928,70,314.300696
445.330201,82,314.337888
436.258205,85,314.377418
359.112542,68,314.408716
254.494746,48,314.429547
320.105183,61,314.456305
423.075265,78,314.962281
735.06164,150,315.032604
510.515651,95,315.07445
479.609221,94,315.116834
495.968742,95,315.160274
532.427748,105,315.20662
286.827325,53,315.230423
512.776234,107,315.278521
543.998711,100,315.324036
618.593328,117,315.378363
358.368516,71,315.40827
548.652798,107,315.456225
641.661508,118,315.507431
374.614883,70,315.539444
424.659959,79,315.575723
594.411598,116,315.626315
467.503325,95,315.668023
361.35355,69,315.69813
454.898032,83,315.734154
401.462904,78,315.767164
402.670917,79,315.803474
355.687858,74,315.839537
369.938296,72,316.468139
510.119345,99,316.511037
335.936518,67,316.539873
716.14254,132,316.598049
289.801209,57,316.623244
441.292697,84,316.661205
680.742316,130,316.719871
504.776605,98,316.762117
582.805354,110,316.812459
577.925967,104,316.858761
564.843207,120,316.911405
360.950383,77,316.944499
419.393559,89,316.982369
658.019674,124,317.038129
485.798989,99,317.084939
614.641462,115,317.136409
442.378863,81,317.171144
459.566052,93,317.211518
401.374246,86,317.248656
457.13979,85,317.285667
646.99331,124,317.34006
399.246508,74,317.867268
511.287865,94,317.909243
392.267783,74,317.943597
598.915364,119,317.997222
453.068873,84,318.03576
483.488548,106,318.084071
554.642642,109,318.135523
380.328259,71,318.167594
501.981821,95,318.208522
541.35044,102,318.253383
442.717144,83,318.290202
668.99669,131,318.347559
505.058893,98,318.390278
473.860309,89,318.430599
349.803494,68,318.458952
595.08698,113,318.510556
389.274748,72,318.541566
571.385083,115,318.591695
753.51281,144,318.657103
426.357016,80,318.693014
607.344143,123,318.748668
594.080901,108,319.296713
382.591259,71,319.328133
559.456324,112,319.37839
493.869394,93,319.422118
389.89822,89,319.464637
471.834696,89,319.50752
404.999045,76,319.542295
540.324104,99,319.587583
647.956492,121,319.641788
386.945438,73,319.674815
563.219077,105,319.72257
387.310135,77,319.75686
441.642463,81,319.792237
401.838245,75,319.82509
307.296774,64,319.85165
468.831452,88,319.89032
882.733049,167,319.965236
507.645979,96,320.006691
508.604748,96,320.049494
381.323587,77,320.083221
549.791692,114,320.133858
532.94123,98,320.176631
402.112319,78,320.668614
404.756159,75,320.703015
421.17536,89,320.743383
328.611508,69,320.772751
560.263321,104,320.818295
758.170054,158,320.88887
576.52436,104,320.935779
498.30125,93,320.976414
591.053727,111,321.025619
487.707299,98,321.070035
539.661555,96,321.111471
381.700899,71,321.142856
384.353476,71,321.174201
455.144144,91,321.214607
522.425964,98,321.258262
413.219892,78,321.293804
421.42582,79,321.330925
480.747274,90,321.369694
500.284192,95,321.416452
556.196476,106,321.462856
466.814841,88,321.505464
494.851431,90,321.545242
570.827687,115,322.064532
424.754918,81,322.101043
443.882541,84,322.140014
422.676486,80,322.177723
403.538787,83,322.216807
480.700775,89,322.257614
478.5434,96,322.30078
528.039874,112,322.352253
359.134005,68,322.383061
446.384456,81,322.420815
582.006761,107,322.470536
641.079717,128,322.529268
571.697958,109,322.577378
454.910662,85,322.614491
555.518594,102,322.659869
641.187266,126,322.716063
331.109251,61,322.742306
354.629193,76,322.774826
466.487094,100,322.820945
310.253974,67,322.848708
510.769686,98,322.892144
377.356871,73,322.925361
444.136608,82,323.450241
368.846972,77,323.483629
498.899907,92,323.525272
536.601781,101,323.570915
581.493312,109,323.620731
554.991266,119,323.671742
524.662029,98,323.73242
384.146192,72,323.766248
592.627511,108,323.813178
347.365139,67,323.841752
452.54088,84,323.877995
474.896915,88,323.91615
591.140313,118,323.968887
488.523112,93,324.010349
489.335481,101,324.055584
375.604285,80,324.090736
474.022793,100,324.136051
565.931224,105,324.182079
328.914575,64,324.21006
380.646865,71,324.241203
551.48469,103,324.287938
324.814113,61,324.314821
474.261942,101,324.358928
458.977756,85,324.882359
394.995435,77,324.916525
511.194064,107,324.964116
330.485591,67,324.993564
494.097863,90,325.034007
536.128262,98,325.077939
420.717797,78,325.113107
389.486443,75,325.147207
480.636479,95,325.189857
447.988728,84,325.226241
329.71564,62,325.253694
544.202726,104,325.299635
585.835261,113,325.350155
567.266948,104,325.396853
498.957959,92,325.438161
513.204731,101,325.482391
754.142644,138,325.542126
493.478707,96,325.584112
318.835187,70,325.613907
536.629994,108,325.662737
349.338157,66,325.691939
607.173828,111,325.739792
500.919626,97,326.246437
502.478268,92,326.288247
466.524749,93,326.330334
446.675267,94,326.373326
570.970587,109,326.423044
469.217579,85,326.461399
411.423499,80,326.495857
825.578205,161,326.5688
396.116795,74,326.602502
421.467893,95,326.643924
271.662203,52,326.66687
450.206397,84,326.702172
392.340197,73,326.734061
425.579926,87,326.770983
808.717659,155,326.840255
445.730727,82,326.876843
372.142558,79,326.911593
365.307781,76,326.943688
411.447891,76,326.978121
699.399871,129,327.03529
536.691527,104,327.081798
344.898351,65,327.111578
489.321183,102,327.592131
357.57252,66,327.622152
403.800175,75,327.654906
438.496888,89,327.694526
395.915138,77,327.728797
569.684208,105,327.775501
584.485484,109,327.823519
489.257034,90,327.863228
497.669507,92,327.904764
344.938121,65,327.933713
695.664514,131,327.990849
662.948336,121,328.044541
455.750564,86,328.081626
667.873125,121,328.135238
638.522618,123,328.189174
598.295763,118,328.240855
373.860451,79,328.274098
466.371874,88,328.314541
684.396793,130,328.375304
509.924504,92,328.414974
399.324322,74,328.446853
557.814875,111,328.965292
505.726536,92,329.005783
546.668119,105,329.053552
491.480133,92,329.094823
545.38494,99,329.13871
440.099145,81,329.175301
661.747036,127,329.230616
579.106589,118,329.283023
407.19248,84,329.318677
483.074348,94,329.359911
460.699808,86,329.40008
831.135726,153,329.468331
636.057738,114,329.520108
613.025193,127,329.577324
425.997676,81,329.613226
791.044627,148,329.68122
459.510748,84,329.718433
856.660997,158,329.790622
264.93139,49,329.812345
570.171739,105,329.860852
603.043784,111,330.520707
597.131748,109,330.574778
393.286011,74,330.60823
471.025567,97,330.650946
447.935751,83,330.686238
498.878548,102,330.731536
897.339534,170,330.805447
623.379321,117,330.856117
419.410407,78,330.888893
619.722745,126,330.947982
564.662525,118,331.000375
451.26089,97,331.041678
478.231838,93,331.082709
551.010956,104,331.128439
511.516726,95,331.169672
476.591649,91,331.209764
681.651886,128,331.267689
400.207784,77,331.301206
294.698131,59,331.326953
598.426094,115,331.376142
760.870925,141,331.897642
462.658857,89,331.937546
573.056784,108,331.984887
338.603363,64,332.012525
339.781886,65,332.040797
586.358531,122,332.095577
430.904833,78,332.130316
543.876705,101,332.174578
433.244657,90,332.214162
580.322288,108,332.261246
643.875596,127,332.318032
475.471179,92,332.35802
460.925297,89,332.396726
436.431918,82,332.432339
438.011179,81,332.467709
450.548889,82,332.503188
417.902256,79,332.53833
422.781742,79,332.571602
428.305362,89,332.610447
450.969491,85,332.646921
457.337574,83,332.682632
447.35925,86,332.721323
538.859381,104,333.215722
455.85508,89,333.254262
527.1886,97,333.296407
429.780997,88,333.335371
451.579611,85,333.371778
528.657376,98,333.414057
397.033679,76,333.446502
368.367945,68,333.476402
704.548699,128,333.531303
356.304071,69,333.562236
549.957048,107,333.608494
499.175847,94,333.649684
371.430801,70,333.680667
528.803389,108,333.727858
525.277167,95,333.769112
469.89613,92,333.807662
247.892313,48,333.827956
656.028317,121,333.880573
539.989944,104,333.926792
577.214393,114,333.976812
413.134557,79,334.010794
702.180003,131,334.069199
427.26093,80,334.541836
527.792752,108,334.588278
493.359347,91,334.629746
580.36439,114,334.680456
386.600561,75,334.713773
534.819543,103,334.758751
381.171409,71,334.788856
801.578194,153,334.857736
438.919456,82,334.893986
557.956144,111,334.94327
479.379164,87,334.980906
538.432895,113,335.031515
360.05094,76,335.063819
550.024002,101,335.108175
495.366944,91,335.14791
617.816981,128,335.205533
525.795983,113,335.257862
396.657815,81,335.293858
337.552064,74,335.325105
693.871203,129,335.382681
544.592046,113,335.880514
673.397296,121,335.933625
453.797746,91,335.973468
452.459244,94,336.013576
564.598207,118,336.063575
436.591475,81,336.099122
777.414991,143,336.164213
630.11796,124,336.21764
507.524731,101,336.2605
661.360585,120,336.329561
336.478036,64,336.358091
377.938369,80,336.392292
584.364504,109,336.439502
466.118477,90,336.478192
535.611187,104,336.523199
442.374939,82,336.55966
479.568612,90,336.597999
503.752469,92,336.638203
388.739578,73,336.670815
421.232142,79,336.704017
419.209948,80,336.739256
658.658038,125,337.244276
407.931412,77,337.27876
510.320006,101,337.323397
638.356348,126,337.380331
428.859051,90,337.419462
425.780455,83,337.456028
808.609696,149,337.521375
479.604501,89,337.559566
910.372903,175,337.638436
421.91384,79,337.672775
456.572889,92,337.713434
406.356063,81,337.751126
382.047222,79,337.787617
625.320838,120,337.839849
424.406033,80,337.87361
443.519041,82,337.910813
734.063929,134,337.967985
518.403629,103,338.013142
378.54058,70,338.044146
475.785956,89,338.101735
420.282467,78,338.135941
508.621276,95,338.653991
509.580457,93,338.696365
720.196115,133,338.754206
383.550178,85,338.792332
827.072173,167,338.866128
509.754069,105,338.91276
589.222394,117,338.966575
588.304515,113,339.01906
388.475075,72,339.050683
491.808493,90,339.09058
409.028767,77,339.124406
676.553765,124,339.179427
407.264077,75,339.211726
381.114769,79,339.246053
436.482009,84,339.282186
356.653616,76,339.314212
468.12766,86,339.351731
648.041359,118,339.402834
570.872294,115,339.45368
623.610689,116,339.504765
384.598425,73,340.005554
363.676499,68,340.035227
336.864191,74,340.067053
610.079014,113,340.117312
515.726142,99,340.158974
307.525946,58,340.183263
547.086066,102,340.226736
525.609088,98,340.268788
460.839728,86,340.305764
566.743581,109,340.354512
408.422413,80,340.388131
413.308604,78,340.421236
587.168288,111,340.470484
540.956476,106,340.515762
446.058264,82,340.550587
327.892949,62,340.577688
464.92366,85,340.615441
382.153618,70,340.644606
533.663241,107,340.691845
711.5241,132,340.749598
527.40572,97,340.792307
472.031411,92,340.831612
446.731695,84,340.870105
471.290765,91,341.378614
420.874206,81,341.41228
433.247953,80,341.447028
483.902832,89,341.485477
433.260086,82,341.521159
408.149379,77,341.553968
352.907879,66,341.582804
471.577167,108,341.631198
349.132199,70,341.659698
445.664841,82,341.694103
523.130754,97,341.736
476.274632,96,341.777162
550.110835,99,341.819462
419.31529,83,341.857861
614.291702,119,341.909621
631.635183,118,341.960889
694.513643,128,342.016928
323.358416,61,342.04394
587.03336,109,342.091432
541.639338,112,342.139044
348.462589,72,342.168715
452.701591,86,342.207364
713.561419,131,342.889006
386.734965,80,342.924175
561.833946,104,342.970472
582.659188,108,343.020159
414.606276,78,343.055882
484.744479,89,343.096379
482.966862,102,343.142721
435.60574,79,343.176591
396.843507,72,343.206429
541.539222,105,343.252573
496.253803,103,343.297338
417.535823,83,343.332911
521.338383,101,343.376648
470.583607,90,343.416529
367.11233,82,343.450506
471.838102,87,343.487597
377.178099,71,343.518524
428.520123,78,343.552072
579.581565,107,343.599884
351.389227,66,343.629092
461.504357,101,343.67486
381.630673,73,343.706692
477.006851,88,343.744798
309.40371,62,344.238344
901.237283,182,344.319004
580.037495,109,344.367025
499.375783,92,344.407568
334.636725,62,344.434565
454.891717,85,344.471014
538.012845,97,344.51291
640.992283,122,344.567061
549.895693,110,344.613051
510.76547,94,344.654458
413.318662,77,344.688351
336.579534,62,344.714373
562.879611,110,344.763943
629.407448,119,344.81505
607.491224,113,344.864227
400.453983,74,344.8959
424.665454,82,344.931183
425.862989,81,344.964738
507.788903,97,345.006165
422.914508,80,345.040462
432.121152,82,345.075913
522.236787,110,345.573823
595.269787,110,345.623237
423.53379,78,345.657614
324.221933,60,345.683424
469.058324,89,345.723475
578.24163,114,345.773408
659.724957,123,345.826706
593.998144,111,345.875638
495.659273,91,345.915164
392.130689,73,345.945204
547.26595,102,345.989975
573.211206,105,346.035004
581.72025,108,346.083055
568.138316,120,346.136972
422.4748,79,346.171533
402.940967,74,346.205081
609.009053,115,346.255799
470.965561,96,346.3014
506.525791,103,346.34817
398.213361,76,346.383352
480.650235,97,346.425871
355.357113,70,346.455414
324.412993,62,346.963706
702.158946,136,347.024514
471.341801,89,347.063165
436.459521,82,347.097505
1150.179412,225,347.198823
543.979934,113,347.249653
405.954263,75,347.283193
570.50866,111,347.331433
494.691541,102,347.378828
363.931474,70,347.409909
453.481845,96,347.451678
605.319363,123,347.507989
573.058519,109,347.557575
706.715039,131,347.617409
478.992119,103,347.663277
347.558231,76,347.694611
474.287427,90,347.733522
530.599329,97,347.776348
565.730619,111,347.824205
402.946991,74,347.854875
494.576012,91,348.330795
405.727628,76,348.364145
452.775188,97,348.405297
497.871427,95,348.447639
567.222095,110,348.513305
386.852784,73,348.54563
530.287685,97,348.588272
394.921965,73,348.61921
578.656765,113,348.667683
542.587626,101,348.711369
526.399147,99,348.753803
359.281284,69,348.783551
417.347158,80,348.816328
388.82659,83,348.850055
341.355837,65,348.878321
448.85122,83,348.913272
469.313228,86,348.950334
430.532088,81,348.987918
735.374567,140,349.050895
556.990616,111,349.10114
560.368504,103,349.147122
465.686634,93,349.18865
450.405142,85,349.798489
423.093,79,349.832854
375.002173,70,349.862598
387.070143,80,349.898152
402.573501,74,349.930069
313.814014,61,349.954779
443.3294,84,349.992206
630.993637,118,350.044057
523.491016,97,350.085544
495.88586,101,350.131611
385.155317,83,350.168531
300.232628,56,350.192606
400.931127,75,350.225127
353.267331,69,350.254535
519.487599,98,350.297464
565.919702,105,350.343267
419.831538,79,350.377809
428.69791,81,350.414176
458.897731,85,350.450478
567.065778,110,350.49803
480.300997,97,350.540326
482.996492,93,350.579878
681.993197,124,350.635021
580.004418,106,351.123046
477.408686,87,351.160949
451.111659,92,351.201693
699.912926,128,351.258013
478.753588,90,351.297596
481.511101,91,351.335872
547.395502,111,351.384786
506.713126,94,351.426488
528.145742,110,351.475787
326.326638,61,351.502145
598.728659,110,351.550098
574.865633,104,351.596063
401.565035,77,351.629863
531.39898,100,351.674021
501.165642,93,351.715265
626.835496,126,351.770814
481.575442,94,351.811557
503.610062,98,351.855222
592.802782,118,351.90648
647.574358,117,351.957791
298.683487,56,351.982223
480.946175,90,352.468241
306.431805,59,352.49379
434.442204,81,352.529621
519.071421,104,352.575809
753.4655,155,352.645458
334.494774,64,352.672674
498.938793,106,352.720217
387.278826,71,352.751647
378.506923,79,352.785509
525.339828,115,352.837889
542.294575,101,352.882708
322.01158,61,352.908696
440.697158,81,352.943215
318.030898,60,352.969564
449.944924,91,353.008612
438.762371,86,353.045529
404.970204,83,353.081805
595.378174,125,353.13729
706.049362,128,353.194231
418.601452,79,353.229085
486.283681,90,353.268305
476.860057,100,353.31243
321.661306,60,353.339451
512.63589,95,353.903049
415.614953,77,353.937409
369.639266,70,353.96797
430.857403,87,354.00677
354.06643,67,354.035959
440.042161,82,354.071299
477.185787,90,354.11049
416.274922,90,354.148195
508.122205,92,354.188171
482.484675,96,354.229053
595.134404,131,354.28841
388.160413,73,354.31987
571.067753,109,354.366902
490.146619,92,354.408341
406.398071,75,354.440688
438.259432,81,354.475236
457.351364,93,354.515728
626.969641,124,354.569715
551.665234,101,354.61413
424.123564,78,354.647754
702.512276,132,354.7052
560.598576,104,354.751567
424.697579,80,355.28039
428.857568,80,355.315777
771.518298,164,355.391114
578.620627,106,355.439232
396.383497,74,355.471447
583.62,107,355.517518
700.325268,139,355.578588
534.262841,97,355.621391
390.807971,76,355.654424
391.937685,73,355.685648
330.745952,62,355.714054
831.691039,161,355.787055
381.3408,71,355.818184
356.669712,67,355.846303
703.951544,129,355.902529
414.795209,79,355.936184
381.679028,71,355.966405
360.51372,72,355.997507
486.80036,93,356.037217
445.574946,84,356.07363
474.94352,96,356.116503
431.028663,79,356.150943
388.417306,79,356.647037
401.962314,76,356.679244
445.307014,84,356.71666
437.64864,80,356.751262
595.602785,119,356.803307
631.163756,115,356.853534
266.593858,53,356.877409
374.421472,73,356.909411
492.33378,98,356.95562
452.386023,84,356.99375
484.850668,89,357.033278
605.077373,121,357.086661
812.700128,153,357.153949
664.251295,135,357.215178
469.96515,94,357.255773
484.06356,88,357.294827
677.381602,123,357.350104
369.935435,69,357.38191
497.79407,98,357.425332
611.051818,121,357.477915
365.389775,68,357.506962
565.808782,116,358.041358
339.935932,63,358.069514
436.760046,81,358.105099
556.180033,103,358.149934
490.654659,93,358.191895
428.313887,78,358.226159
395.534163,72,358.258458
513.574144,97,358.300611
454.524814,84,358.337058
430.325722,85,358.375228
404.25904,78,358.410002
711.096278,131,358.467736
387.992266,82,358.504205
363.740112,75,358.537225
477.069175,87,358.574864
651.137612,119,358.62742
363.639201,68,358.656662
500.771293,95,358.698936
512.397648,94,358.740339
398.163924,76,358.773258
432.99408,80,358.808179
426.01598,91,358.847483
442.069776,94,358.888726
470.919618,90,358.927133
443.109929,86,359.434725
407.317354,77,359.46793
440.602017,82,359.50413
444.001348,83,359.539466
468.54313,96,359.582013
456.846506,88,359.619249
471.229009,103,359.664691
357.228327,66,359.69279
389.129762,74,359.725588
447.917189,85,359.761906
316.282578,62,359.789761
469.695535,88,359.829156
418.694148,77,359.862486
523.396304,109,359.911394
622.129876,116,359.962948
440.601461,83,360.000009
429.503564,79,360.034386
450.380383,83,360.069902
591.146042,125,360.127296
750.918146,137,360.186943
310.941541,60,360.212993
429.060987,91,360.253542
518.171783,97,360.295731
426.738402,96,360.818827
672.05117,128,360.875116
594.503868,114,360.927268
782.478808,151,360.993983
466.132473,88,361.032416
428.514278,81,361.068236
438.673194,88,361.107383
572.499316,104,361.153398
576.290331,110,361.202631
431.867713,80,361.238634
467.628687,86,361.27616
556.375169,101,361.319908
370.948916,69,361.349419
434.387734,81,361.384595
347.63258,73,361.416004
725.571788,141,361.478288
486.518493,91,361.518147
444.816151,89,361.556186
592.16793,121,361.610187
435.227272,88,361.648947
661.423082,144,362.166873
751.038401,137,362.226545
658.01824,119,362.278955
500.654654,94,362.319983
340.333154,63,362.347054
587.07872,110,362.395726
493.729852,98,362.439331
684.476211,126,362.495473
