#{"t_start": 1760901452.9797812, "env_id": "HalfCheetah-v5"}
r,l,t
1655.941592,1000,342.528723
1682.272626,1000,347.516444
1336.931258,1000,348.283378
1572.361706,1000,351.854144
1684.729954,1000,352.629993
1664.580827,1000,356.224237
1625.560423,1000,357.020201
1651.494284,1000,361.359939
1556.534007,1000,362.171227
1664.571979,1000,365.707494
1655.487816,1000,366.470426
1638.468078,1000,370.362922
1641.776446,1000,371.133015
1652.840299,1000,374.70738
1614.001219,1000,375.502372
1656.440069,1000,379.429233
1589.188533,1000,380.2263
1673.982698,1000,383.849453
1422.189628,1000,384.67303
1621.888227,1000,388.231716
1635.47323,1000,389.030358
1643.770698,1000,392.60958
1667.596796,1000,393.374547
1655.619652,1000,399.012565
1650.961953,1000,399.948416
1658.382388,1000,405.372318
1588.631644,1000,406.217206
1644.266152,1000,412.53744
1608.856093,1000,413.4214
1654.187511,1000,417.336424
1699.466385,1000,418.172902
1438.050965,1000,423.705997
1611.219896,1000,424.523561
1696.683391,1000,430.103083
1651.880389,1000,430.950151
1605.066053,1000,436.09736
1651.328201,1000,436.880973
1665.765844,1000,437.688248
1652.178551,1000,442.667858
1639.103161,1000,443.468387
1668.026627,1000,449.553958
1629.971629,1000,450.347155
1569.277879,1000,456.55898
1616.641119,1000,457.476892
1604.996373,1000,463.003234
1624.545809,1000,463.739498
1589.50295,1000,468.374493
1677.050157,1000,469.217906
1595.606062,1000,473.801067
1640.476921,1000,474.603055
1613.3676,1000,478.802088
1658.483838,1000,479.636179
1627.404026,1000,484.651942
1655.295757,1000,485.595902
1652.580598,1000,490.707938
783.626814,1000,491.461122
1649.206972,1000,495.100497
1656.874784,1000,495.87021
1677.435401,1000,499.576536
1655.9741,1000,500.353615
1623.779734,1000,504.565702
1648.805783,1000,505.37191
1651.616635,1000,509.090205
1685.353722,1000,509.919309
1601.448047,1000,514.159832
1600.523607,1000,515.044446
1625.046092,1000,519.542539
1631.321127,1000,520.296295
1570.032613,1000,523.901252
1645.168069,1000,524.739691
1675.983092,1000,528.398266
1679.597186,1000,529.195543
1682.684656,1000,532.995657
1628.05838,1000,533.757777
1674.260797,1000,537.354647
1616.807831,1000,538.144085
1646.058812,1000,541.863165
1662.954632,1000,542.663584
1665.310343,1000,546.254196
1709.99811,1000,547.010462
1676.433697,1000,547.78741
1638.351063,1000,551.501336
1652.461862,1000,552.294525
1641.28652,1000,555.962359
1619.663768,1000,556.738844
1655.27703,1000,560.458352
1677.555713,1000,561.240586
1623.167802,1000,565.966053
1639.629174,1000,566.742029
1603.699179,1000,571.232826
1591.920056,1000,571.980611
1696.584269,1000,576.80805
1657.376717,1000,577.527707
1680.295411,1000,581.14992
1581.599159,1000,581.960339
1655.687276,1000,585.906272
1640.233859,1000,586.698834
1668.803652,1000,591.06945
1636.398062,1000,591.815367
1662.231658,1000,596.208836
1631.790403,1000,596.97299
1622.37579,1000,600.48707
1641.06179,1000,601.249234
1589.979345,1000,605.704226
1604.800379,1000,606.438946
1627.217837,1000,611.16666
1595.753907,1000,611.937395
1649.438825,1000,615.542913
1662.977942,1000,616.323251
1669.06559,1000,619.88385
1605.33849,1000,620.687483
1543.263697,1000,624.207963
1635.457207,1000,624.939573
1583.220921,1000,628.639108
1670.590161,1000,629.38432
1588.615432,1000,633.796826
1668.513407,1000,634.540896
1685.553555,1000,638.239257
1664.834863,1000,638.978323
1612.752761,1000,642.573825
1577.342472,1000,643.32466
1626.453698,1000,644.097849
1541.260274,1000,647.660148
1577.273857,1000,648.463882
1637.231417,1000,652.142304
1641.749116,1000,652.903608
1599.625126,1000,656.51763
1651.217678,1000,657.287672
1658.750662,1000,660.84633
1657.272409,1000,661.615531
1613.238677,1000,665.702977
1617.247961,1000,666.441134
1644.075226,1000,670.381265
1648.10968,1000,671.184605
1644.351466,1000,675.295417
1651.324884,1000,676.018171
1643.812189,1000,679.660964
1698.71257,1000,680.455995
1616.460863,1000,684.104213
1599.664224,1000,684.840561
1667.627612,1000,688.464603
1590.300716,1000,689.253083
1573.618116,1000,692.89308
1640.72909,1000,693.696402
1544.722896,1000,698.455786
1672.397285,1000,699.240378
1629.782602,1000,702.810549
1697.110162,1000,703.592896
1621.627654,1000,708.22119
1632.516367,1000,708.99098
1599.998974,1000,712.504121
1666.325376,1000,713.319217
1635.541425,1000,716.850938
1671.540533,1000,717.630638
1632.398799,1000,721.119216
1680.867213,1000,721.874939
1670.773923,1000,725.426642
1666.15845,1000,726.18258
1691.611857,1000,731.047363
1673.893647,1000,731.85046
1608.602003,1000,735.56827
1669.882581,1000,736.345407
1636.24964,1000,739.920582
1668.388088,1000,740.812698
1649.93858,1000,741.633922
1626.85158,1000,746.247069
1645.805345,1000,747.020101
1631.029221,1000,751.344232
1670.31591,1000,752.156399
1636.277386,1000,756.487947
1655.352134,1000,757.261123
1624.06194,1000,760.766524
1532.879408,1000,761.576036
1626.582078,1000,765.504086
1620.994884,1000,766.34918
1653.142893,1000,770.72377
1680.415928,1000,771.496719
1651.89153,1000,775.600961
1686.471345,1000,776.414815
1641.780951,1000,780.757363
1578.821913,1000,781.542725
1666.172164,1000,785.124399
1654.311965,1000,785.909417
1517.406057,1000,789.4596
1711.02354,1000,790.245723
1619.716729,1000,793.82335
1673.954846,1000,794.600692
1645.037726,1000,798.175008
1606.581238,1000,798.976491
1672.145208,1000,802.627966
1662.611344,1000,803.455252
1537.907246,1000,808.360072
1678.432667,1000,809.098191
1683.535695,1000,812.600494
1606.312548,1000,813.421031
1647.018395,1000,816.963823
1670.366209,1000,817.736436
1665.828602,1000,822.065907
1695.71821,1000,822.854471
1708.63303,1000,826.472685
1699.492358,1000,827.268692
1688.548305,1000,830.849354
1600.749274,1000,831.579089
1691.77493,1000,835.19534
1679.268879,1000,835.916125
1680.255167,1000,839.546896
1656.824654,1000,840.341204
1645.101345,1000,841.116643
1671.826429,1000,845.444238
1672.562764,1000,846.201771
1640.150508,1000,850.266325
1698.686112,1000,851.026483
1666.528552,1000,854.901253
1647.875745,1000,855.701333
1646.839793,1000,859.786821
1650.007768,1000,860.568476
1586.683394,1000,864.147264
1692.504911,1000,864.873888
1674.27313,1000,869.040251
1653.881583,1000,869.84502
1714.005745,1000,873.336702
1676.221544,1000,874.111254
1655.528061,1000,877.665945
1666.672998,1000,878.446016
1684.511601,1000,882.294363
1643.234805,1000,883.075036
1673.013545,1000,886.604039
1705.399796,1000,887.386215
1689.650227,1000,891.000031
1625.530854,1000,891.7964
1642.082661,1000,895.376441
1667.098427,1000,896.187002
1686.626956,1000,900.212188
1665.124107,1000,900.952537
1631.316612,1000,904.49282
1724.050743,1000,905.258497
1682.596319,1000,908.78474
1653.568636,1000,909.540159
1714.416442,1000,913.129073
1627.953059,1000,913.924256
1659.385462,1000,917.849041
1663.858269,1000,918.608515
