#{"t_start": 1760901452.8192792, "env_id": "HalfCheetah-v5"}
r,l,t
1679.712558,1000,430.26418
1658.080346,1000,431.110917
1596.19986,1000,436.258128
1649.117023,1000,437.041463
1621.566491,1000,437.84876
1625.318482,1000,442.828708
1652.375802,1000,443.629258
1540.002007,1000,449.714317
1647.000764,1000,450.507293
1668.679868,1000,456.719637
1609.732748,1000,457.637273
1589.454507,1000,463.163733
1675.577634,1000,463.900321
1595.139825,1000,468.534749
1657.966997,1000,469.378413
1449.210684,1000,473.961404
1670.867131,1000,474.763218
1642.897023,1000,478.962702
1638.284052,1000,479.795946
1639.852213,1000,484.812492
1636.306509,1000,485.756814
1628.712356,1000,490.868584
1515.958841,1000,491.621994
1671.140289,1000,495.261204
1489.752902,1000,496.031015
1617.34596,1000,499.737305
1657.514205,1000,500.51438
1628.757169,1000,504.726211
1654.53794,1000,505.532453
1615.740054,1000,509.251068
1448.926285,1000,510.079683
1656.47419,1000,514.320822
1700.3082,1000,515.205312
1618.110252,1000,519.703411
1661.411115,1000,520.45702
1672.048987,1000,524.061777
1674.941218,1000,524.900232
1662.913062,1000,528.558785
1597.266661,1000,529.356442
1654.776006,1000,533.156245
1649.760492,1000,533.918517
1380.386029,1000,537.515483
1641.377024,1000,538.30426
1633.199256,1000,542.023939
1645.647441,1000,542.824531
1655.164083,1000,546.414857
1304.498019,1000,547.17111
1638.211803,1000,547.948001
1588.236257,1000,551.662196
1646.943909,1000,552.455021
1635.284733,1000,556.122652
1645.655102,1000,556.899354
1590.144299,1000,560.618901
1684.846354,1000,561.401352
1637.848062,1000,566.126808
732.442612,1000,566.902774
1664.067196,1000,571.393466
1663.80147,1000,572.141133
1690.229773,1000,576.968594
1623.21493,1000,577.688677
1730.866428,1000,581.310659
1662.074104,1000,582.120842
1649.581242,1000,586.067153
1640.190304,1000,586.859712
1627.155887,1000,591.230303
1627.83152,1000,591.975899
1657.12607,1000,596.369426
1680.622834,1000,597.134024
1552.29922,1000,600.647218
1624.059192,1000,601.409992
1630.405943,1000,605.864369
1566.152035,1000,606.599602
1598.965398,1000,611.327137
1487.814582,1000,612.098284
1629.313366,1000,615.703415
1575.221375,1000,616.484107
1676.230148,1000,620.044622
1660.941076,1000,620.848089
1622.049249,1000,624.368809
1451.147348,1000,625.10044
1640.571254,1000,628.79967
1663.258331,1000,629.545184
1322.807669,1000,633.95787
1515.956533,1000,634.701119
1681.468539,1000,638.399782
1595.973875,1000,639.138963
1662.871344,1000,642.734483
1518.024042,1000,643.485149
1635.083614,1000,644.258409
1538.737851,1000,647.821008
1652.389386,1000,648.624743
1613.681825,1000,652.30262
1701.735892,1000,653.064469
1595.646906,1000,656.678132
1671.007501,1000,657.447894
1690.88536,1000,661.00714
1429.241634,1000,661.776358
1603.341869,1000,665.863828
1618.680048,1000,666.60167
1676.242296,1000,670.541809
1494.79903,1000,671.345364
1613.304641,1000,675.455934
1587.841712,1000,676.178676
1668.279866,1000,679.821488
1615.052695,1000,680.61618
1605.4713,1000,684.265058
1622.023879,1000,685.00107
1607.939639,1000,688.625444
1633.431355,1000,689.413994
1697.770043,1000,693.053973
1607.177311,1000,693.857162
1647.524862,1000,698.616668
1629.952538,1000,699.400889
1661.662135,1000,702.971348
1649.163504,1000,703.753923
1667.284064,1000,708.381334
1687.090321,1000,709.151492
1645.696721,1000,712.664679
1567.473841,1000,713.479704
1622.209154,1000,717.011517
1657.035172,1000,717.791508
1643.298941,1000,721.280097
1649.200596,1000,722.03541
1633.434459,1000,725.586968
1633.423983,1000,726.343454
1612.810008,1000,731.208152
1653.682719,1000,732.011339
1620.332229,1000,735.729036
1569.705397,1000,736.505971
1637.366032,1000,740.081443
1581.932179,1000,740.973204
1693.135725,1000,741.794454
1618.224473,1000,746.407574
1641.809256,1000,747.180712
1595.610609,1000,751.50509
1665.667682,1000,752.317061
1608.671429,1000,756.648782
1624.872803,1000,757.421572
1639.737006,1000,760.92726
1637.853966,1000,761.736895
1682.135123,1000,765.66432
1654.233178,1000,766.509988
1686.237798,1000,770.884681
1666.22006,1000,771.657596
1661.716946,1000,775.761484
1642.713863,1000,776.575336
1620.437991,1000,780.917651
1697.80476,1000,781.703515
1656.836504,1000,785.285256
1596.039511,1000,786.07027
1702.170634,1000,789.620495
1684.226088,1000,790.40644
1682.733635,1000,793.98424
1643.980136,1000,794.761382
1585.442915,1000,798.33556
1656.215956,1000,799.137475
1678.20047,1000,802.788632
1641.865442,1000,803.616275
1555.332148,1000,808.520962
1605.38647,1000,809.25883
1646.114412,1000,812.761251
1643.56861,1000,813.581902
1668.367636,1000,817.124762
1683.947401,1000,817.896941
1672.489812,1000,822.226793
1647.8309,1000,823.015047
1646.6538,1000,826.633566
1703.194844,1000,827.42959
1674.146086,1000,831.009845
1680.048804,1000,831.739592
1706.850193,1000,835.356091
1681.552332,1000,836.07665
1665.001896,1000,839.70713
1572.623402,1000,840.502074
1693.780303,1000,841.27735
1686.024724,1000,845.604624
1649.355045,1000,846.362685
1667.865666,1000,850.426625
1683.452491,1000,851.187022
1658.293292,1000,855.062086
1635.414907,1000,855.861828
1683.204565,1000,859.947618
1680.582473,1000,860.72901
1688.565894,1000,864.308009
1670.670113,1000,865.034689
1666.04052,1000,869.20116
1668.820462,1000,870.005884
1689.002569,1000,873.497243
1687.540232,1000,874.271842
1718.174253,1000,877.826935
1605.709269,1000,878.6068
1656.314334,1000,882.455137
1638.647079,1000,883.235957
1691.770931,1000,886.764591
1690.780671,1000,887.546916
1644.072844,1000,891.160884
1708.285133,1000,891.956922
1544.424963,1000,895.537199
1678.417059,1000,896.347532
1675.96839,1000,900.373084
1638.644807,1000,901.113241
1678.05332,1000,904.653729
1630.767571,1000,905.419018
1658.963598,1000,908.944813
1690.32765,1000,909.700964
1621.319752,1000,913.28954
1635.719177,1000,914.085133
1663.09588,1000,918.009569
1647.181835,1000,918.769022
