#{"t_start": 1760901452.8547873, "env_id": "HalfCheetah-v5"}
r,l,t
1675.95296,1000,546.379215
1647.820398,1000,547.135496
1652.132255,1000,547.912148
1641.842103,1000,551.626334
1684.766281,1000,552.419723
1625.216376,1000,556.087402
1684.469752,1000,556.863857
1651.782355,1000,560.583732
1674.895404,1000,561.365874
1629.711127,1000,566.091078
1662.022283,1000,566.867358
1640.186868,1000,571.357839
1618.608407,1000,572.105614
1666.336982,1000,576.933311
1668.60131,1000,577.652709
1708.140819,1000,581.275023
1603.127353,1000,582.085352
1616.440057,1000,586.031542
1637.112445,1000,586.824131
1634.287611,1000,591.1948
1634.424633,1000,591.940772
1634.947943,1000,596.333841
1637.883914,1000,597.098048
1662.754193,1000,600.61175
1660.058216,1000,601.374262
1612.883867,1000,605.828881
1663.01017,1000,606.564136
1603.203925,1000,611.291397
1632.401522,1000,612.062785
1617.170584,1000,615.668324
1570.90702,1000,616.448242
1658.697906,1000,620.009065
1542.266121,1000,620.812335
1658.849673,1000,624.332978
1674.900857,1000,625.064873
1660.938518,1000,628.764088
1663.188263,1000,629.509676
1661.442406,1000,633.921825
1643.047169,1000,634.66555
1604.723846,1000,638.364556
1430.044934,1000,639.103116
1551.126693,1000,642.698799
1606.515919,1000,643.449657
1621.128143,1000,644.223156
1610.750717,1000,647.785353
1641.533946,1000,648.589045
1659.519827,1000,652.267049
1481.359187,1000,653.028639
1624.520996,1000,656.642735
1646.313403,1000,657.412351
1675.900657,1000,660.971516
1631.297022,1000,661.740522
1599.455426,1000,665.827981
1621.271318,1000,666.565849
1532.290742,1000,670.506611
1615.5856,1000,671.309959
1608.349484,1000,675.420677
1568.101781,1000,676.143442
1601.214882,1000,679.786342
1640.716719,1000,680.580708
1654.202852,1000,684.229469
1587.625616,1000,684.965571
1606.250712,1000,688.589832
1669.209433,1000,689.378122
1596.95825,1000,693.018364
1623.557216,1000,693.821419
1639.825708,1000,698.581029
1636.624895,1000,699.365024
1658.94636,1000,702.935868
1660.33071,1000,703.718153
1622.111015,1000,708.345826
1698.028605,1000,709.115981
1655.861042,1000,712.629337
1643.522927,1000,713.444444
1694.936405,1000,716.97594
1625.128775,1000,717.755994
1603.751449,1000,721.244208
1659.856779,1000,721.999626
1643.813619,1000,725.55177
1586.121233,1000,726.307913
1625.083317,1000,731.17274
1628.724518,1000,731.975439
1606.98767,1000,735.693533
1664.652741,1000,736.470624
1651.266096,1000,740.045756
1681.167461,1000,740.937711
1671.125649,1000,741.75894
1642.844501,1000,746.372084
1663.122288,1000,747.14487
1641.491136,1000,751.469244
1663.123879,1000,752.281181
1689.722886,1000,756.612972
1649.024906,1000,757.386244
1667.846621,1000,760.891762
1635.090871,1000,761.701065
1655.940187,1000,765.629238
1698.981719,1000,766.474185
1652.257959,1000,770.848978
1678.456077,1000,771.621733
1643.070535,1000,775.725989
1670.244636,1000,776.539849
1692.133491,1000,780.881956
1640.623503,1000,781.66801
1653.769376,1000,785.249759
1642.293562,1000,786.034438
1670.90408,1000,789.584909
1670.812911,1000,790.370724
1643.532806,1000,793.948608
1680.992469,1000,794.72587
1676.739246,1000,798.300097
1643.691381,1000,799.102263
1661.169246,1000,802.753008
1691.603788,1000,803.580274
1679.621993,1000,808.485093
1592.831856,1000,809.223202
1618.64988,1000,812.7255
1649.623505,1000,813.54603
1688.412813,1000,817.088934
1667.310714,1000,817.86203
1580.724216,1000,822.191219
1675.964085,1000,822.979845
1606.212458,1000,826.597693
1721.391716,1000,827.393991
1697.606642,1000,830.974592
1703.760342,1000,831.704448
1712.235398,1000,835.320756
1660.622528,1000,836.041145
1636.611927,1000,839.67171
1688.772363,1000,840.46617
1627.673566,1000,841.241693
1706.807524,1000,845.569258
1654.70871,1000,846.327138
1687.316597,1000,850.391446
1645.01572,1000,851.151743
1659.983665,1000,855.026201
1693.868807,1000,855.826678
1701.507705,1000,859.912083
1671.578118,1000,860.693856
1698.241508,1000,864.272587
1613.920198,1000,864.999516
1655.081849,1000,869.165276
1705.033383,1000,869.970307
1640.961463,1000,873.462056
1609.328681,1000,874.236234
1700.954988,1000,877.790997
1687.315374,1000,878.571285
1656.695042,1000,882.419364
1685.228528,1000,883.200155
1643.164322,1000,886.729263
1670.671242,1000,887.511223
1730.273464,1000,891.125052
1682.886409,1000,891.921127
1618.504726,1000,895.501436
1669.206423,1000,896.312324
1638.938841,1000,900.337204
1656.591918,1000,901.077555
1676.64634,1000,904.617839
1627.384522,1000,905.383483
1649.315051,1000,908.909015
1691.691723,1000,909.665438
1230.201248,1000,913.253789
1657.191955,1000,914.049578
1512.434879,1000,917.974038
1643.483246,1000,918.733537
