#{"t_start": 1760901452.8084629, "env_id": "HalfCheetah-v5"}
r,l,t
1638.829558,1000,740.09233
1681.006384,1000,740.98404
1653.692785,1000,741.805298
1656.363368,1000,746.418539
1672.024311,1000,747.191175
1629.550773,1000,751.515908
1708.361678,1000,752.327893
1647.793654,1000,756.659259
1708.733996,1000,757.432178
1653.72802,1000,760.938123
1637.92217,1000,761.747719
1684.945117,1000,765.675483
1644.69902,1000,766.521239
1543.861742,1000,770.895148
1671.154117,1000,771.66842
1657.398353,1000,775.772508
1692.331828,1000,776.586237
1662.660006,1000,780.928281
1656.55247,1000,781.714357
1687.320872,1000,785.295996
1466.924767,1000,786.081095
1523.383214,1000,789.631243
1651.575385,1000,790.417042
1647.194119,1000,793.994955
1700.376919,1000,794.772073
1704.130247,1000,798.346371
1700.214445,1000,799.148305
1622.485464,1000,802.799459
1604.193118,1000,803.626566
1677.076808,1000,808.531807
1642.67581,1000,809.269525
1684.849756,1000,812.772169
1650.133595,1000,813.592931
1636.708769,1000,817.135135
1693.070452,1000,817.908031
1663.594369,1000,822.237761
1630.100303,1000,823.025832
1614.845143,1000,826.644244
1653.299161,1000,827.440348
1683.969059,1000,831.021027
1668.064997,1000,831.750438
1608.969482,1000,835.366661
1659.092356,1000,836.087824
1669.102791,1000,839.717862
1688.623863,1000,840.512517
1647.743548,1000,841.288324
1701.470013,1000,845.615398
1678.804169,1000,846.373131
1655.423423,1000,850.437434
1615.077496,1000,851.198096
1639.413244,1000,855.07284
1650.141849,1000,855.872659
1663.77879,1000,859.958134
1645.097692,1000,860.740106
1640.488468,1000,864.318964
1697.230462,1000,865.045479
1663.070269,1000,869.211944
1690.505018,1000,870.01671
1708.674668,1000,873.508055
1690.200057,1000,874.282221
1698.859395,1000,877.837357
1673.839448,1000,878.617624
1675.598418,1000,882.466047
1710.915421,1000,883.246444
1706.495849,1000,886.775663
1684.956909,1000,887.557858
1663.613468,1000,891.171354
1653.610675,1000,891.967704
1631.676327,1000,895.547757
1654.4561,1000,896.35833
1638.719394,1000,900.383869
1685.872953,1000,901.124318
1611.517334,1000,904.664518
1669.697826,1000,905.429849
1641.464839,1000,908.955649
1624.879671,1000,909.711772
1641.412686,1000,913.300099
1706.365457,1000,914.095609
1685.544977,1000,918.020713
1621.353324,1000,918.780182
