#{"t_start": 1760901452.8517365, "env_id": "HalfCheetah-v5"}
r,l,t
1634.796459,1000,304.89064
1635.001937,1000,309.027025
1637.93468,1000,309.803257
1628.49066,1000,313.756504
1654.771814,1000,314.554387
1503.601182,1000,318.932485
1637.545261,1000,319.704981
1627.623536,1000,323.272545
1620.69203,1000,324.097925
1584.399342,1000,328.054064
1401.423974,1000,328.779433
1616.770102,1000,329.546919
1664.572864,1000,333.109009
1598.957652,1000,333.892454
1595.56905,1000,337.454765
1604.162981,1000,338.262189
1659.483088,1000,341.878828
1615.612731,1000,342.656418
1624.373397,1000,347.644507
1640.285193,1000,348.411712
1646.111519,1000,351.98203
1640.723008,1000,352.75811
1680.470307,1000,356.352325
1615.513366,1000,357.148597
1648.067786,1000,361.487697
1603.740865,1000,362.299633
1601.425609,1000,365.835538
1605.732065,1000,366.598471
1392.833674,1000,370.490936
1654.857314,1000,371.261415
1660.42834,1000,374.835735
1639.911074,1000,375.630496
1648.039555,1000,379.557216
1592.439329,1000,380.354342
1615.029684,1000,383.977505
1647.160653,1000,384.801797
1675.31261,1000,388.359434
1687.460345,1000,389.158606
1652.317692,1000,392.737903
1607.551708,1000,393.502964
1637.426811,1000,399.140621
1636.253426,1000,400.076994
1626.794281,1000,405.500424
1596.972546,1000,406.345605
1669.446146,1000,412.665494
1632.660457,1000,413.549571
1627.855308,1000,417.464464
1661.459336,1000,418.300641
1650.430135,1000,423.834051
1662.043984,1000,424.651471
1595.809639,1000,430.231439
1628.855348,1000,431.078735
1611.062554,1000,436.225895
1636.597298,1000,437.009329
1695.595205,1000,437.81631
1612.097421,1000,442.795902
1641.530681,1000,443.596441
1665.375035,1000,449.681865
1620.37349,1000,450.475067
1619.344403,1000,456.687414
1630.300382,1000,457.604709
1586.002559,1000,463.131545
1648.344303,1000,463.86781
1597.005172,1000,468.50266
1632.722257,1000,469.346177
1624.01328,1000,473.929132
1598.858876,1000,474.730758
1618.796001,1000,478.929916
1640.753836,1000,479.763725
1655.867394,1000,484.780252
1521.030541,1000,485.724096
1608.938567,1000,490.835992
1671.045225,1000,491.58919
1673.213218,1000,495.228761
1406.889202,1000,495.99827
1681.720163,1000,499.704969
1512.337934,1000,500.482054
1611.183587,1000,504.694022
1662.757838,1000,505.499987
1701.523969,1000,509.218534
1633.793674,1000,510.047011
1647.264303,1000,514.28822
1595.8847,1000,515.172884
1611.333549,1000,519.670851
1647.051001,1000,520.424709
736.184149,1000,524.029656
1644.664524,1000,524.868033
1565.710782,1000,528.526832
1626.272635,1000,529.324133
1610.894204,1000,533.123699
1607.796479,1000,533.885817
1608.822271,1000,537.483051
1644.419908,1000,538.271799
1556.502394,1000,541.991678
1674.784811,1000,542.792108
1630.291419,1000,546.382408
1643.996913,1000,547.139117
1615.07738,1000,547.915479
1627.566715,1000,551.630082
1625.396581,1000,552.422576
1663.946858,1000,556.090437
1599.32553,1000,556.867189
1635.973117,1000,560.586653
1630.125809,1000,561.368928
1618.129863,1000,566.094618
1658.28577,1000,566.870354
1665.274714,1000,571.360832
1640.054401,1000,572.108678
1651.760312,1000,576.936116
1659.955677,1000,577.656121
1678.451735,1000,581.278172
1693.865228,1000,582.08864
1567.028525,1000,586.034974
1668.860584,1000,586.82689
1678.083475,1000,591.197505
1589.897477,1000,591.943756
1621.30946,1000,596.336867
1651.998267,1000,597.101429
1668.013948,1000,600.615179
1631.710626,1000,601.377634
1629.516769,1000,605.832166
1599.555863,1000,606.566755
1598.261462,1000,611.294437
1654.132656,1000,612.065709
1633.178991,1000,615.670973
1633.853522,1000,616.451655
1585.750646,1000,620.012199
1543.793405,1000,620.815273
1633.37577,1000,624.336031
1668.497192,1000,625.067878
1616.112899,1000,628.766936
1641.057482,1000,629.512606
1642.733682,1000,633.925406
1608.055748,1000,634.668799
1656.497709,1000,638.367615
1602.854425,1000,639.106152
1638.393698,1000,642.702175
1638.616306,1000,643.452466
1635.979344,1000,644.226279
1666.589266,1000,647.78863
1680.636761,1000,648.59227
1686.780641,1000,652.270447
1561.861693,1000,653.031688
1642.780512,1000,656.645949
1590.688464,1000,657.415768
1631.361914,1000,660.974641
1656.922381,1000,661.743925
1544.661464,1000,665.831069
1681.042418,1000,666.569268
1575.145894,1000,670.50934
1627.180256,1000,671.312947
1573.21212,1000,675.423785
1606.043451,1000,676.146768
1589.553359,1000,679.789143
1612.701185,1000,680.583931
1580.095988,1000,684.232509
1674.13553,1000,684.969008
1643.811262,1000,688.593083
1650.616739,1000,689.381131
1648.831161,1000,693.02154
1589.794353,1000,693.824803
1526.823421,1000,698.583892
1660.146997,1000,699.368102
1660.260887,1000,702.939017
1648.716953,1000,703.721504
1588.797408,1000,708.349224
1599.688267,1000,709.119427
1634.882848,1000,712.63221
1627.227766,1000,713.447453
1641.409041,1000,716.979233
1628.508182,1000,717.759069
1613.147595,1000,721.247631
1636.838323,1000,722.003026
1686.700318,1000,725.554698
1621.459712,1000,726.310965
1614.404298,1000,731.17606
1620.569809,1000,731.978862
1649.056416,1000,735.696595
1657.403078,1000,736.473461
1652.913826,1000,740.048873
1678.604703,1000,740.940985
1651.406381,1000,741.762145
1604.0403,1000,746.375491
1650.524258,1000,747.147948
1669.876504,1000,751.472632
1677.950626,1000,752.284547
1678.913032,1000,756.616245
1643.106037,1000,757.388879
1685.080254,1000,760.894571
1661.394469,1000,761.704141
1683.306458,1000,765.632225
1653.290454,1000,766.477564
1610.173071,1000,770.85226
1682.531545,1000,771.625005
1717.421451,1000,775.729396
1666.6089,1000,776.543202
1673.641615,1000,780.885261
1676.292167,1000,781.671093
1706.569175,1000,785.252484
1596.977838,1000,786.037816
1668.340465,1000,789.587671
1680.645656,1000,790.3738
1631.611086,1000,793.951426
1657.951993,1000,794.729124
1622.20192,1000,798.303096
1677.78043,1000,799.105341
1654.074598,1000,802.756041
1613.850457,1000,803.583802
1695.717509,1000,808.488495
1645.779373,1000,809.226595
1560.044964,1000,812.72857
1573.525397,1000,813.549402
1653.059067,1000,817.092012
1637.406095,1000,817.864805
1679.665231,1000,822.194253
1680.819791,1000,822.982544
1661.407076,1000,826.600737
1674.688375,1000,827.39703
1707.303795,1000,830.977765
1634.306359,1000,831.707517
1675.745951,1000,835.323604
1660.80688,1000,836.044527
1682.423149,1000,839.6746
1643.314979,1000,840.469677
1666.037319,1000,841.245054
1682.78715,1000,845.571878
1620.942725,1000,846.330201
1653.782748,1000,850.394149
1664.122379,1000,851.154929
1649.996411,1000,855.029648
1616.31071,1000,855.829392
1677.892114,1000,859.915157
1637.914869,1000,860.696899
1670.393383,1000,864.275547
1676.980856,1000,865.002253
1654.252915,1000,869.168696
1701.037019,1000,869.973423
1720.767666,1000,873.464758
1685.256005,1000,874.239405
1658.433036,1000,877.794474
1672.436905,1000,878.574323
1655.391484,1000,882.422657
1624.853936,1000,883.203184
1673.360065,1000,886.732384
1654.971733,1000,887.514452
1534.456357,1000,891.128301
1650.431773,1000,891.924352
1412.332627,1000,895.504781
1716.024912,1000,896.315395
1654.547041,1000,900.340245
1678.154687,1000,901.080948
1667.417458,1000,904.621219
1638.421817,1000,905.386939
1660.625264,1000,908.912027
1660.095926,1000,909.668554
1647.134548,1000,913.257176
1685.836287,1000,914.052649
1656.538635,1000,917.977401
1515.796964,1000,918.736805
